ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
21       0.602982833981514 0.567223381536502 0.7718934156000614 0.8104028251834365 1.0             1.0             0.5752507373690605 0.8313672514818228 0.5752507373690605 0.8076269614355257 0.5435566790401936 0.9526250511407852 0.7881700694561005 0.00048828125   0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
22       0.602982833981514 0.5672233812961607 0.7718934156000614 0.8104028251834365 1.0             1.0             0.54851134121418 0.8207512521993665 0.54851134121418 0.8067310069311007 0.4884909503161907 0.9315875743826231 0.7794844787567854 0.00048828125   0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
23       0.6029828861355782 0.5672234076698641 0.7718934156000614 0.8104028425681246 1.0             1.0             0.5916790813207626 0.8378896073354999 0.5916790813207626 0.8116631946509012 0.48357516899704933 0.8728443533182144 0.7943265177309513 0.00048828125   0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
24       0.7756717701752981 0.6979346912496798 0.882944867014885 0.9267988369536044 0.014655470848083496 0.0021928995847702026 0.7754935423533121 0.9010016098779758 0.6866367608308792 0.8957972601912467 0.7562876641750336 0.9580651472012202 0.9651560038328171 0.9794196970760822 0.9887866284698248 0.015330302850498403 0.07595050239034232 0.005776174690042484 0.9837381442387899 0.9621675610542297
25       0.643182247877121 0.5766018089938292 0.7651540255174041 0.8709848496501915 1.0             1.0             0.6417933255434036 0.8721854996249854 0.6417933255434036 0.8483059661616629 0.5155030163004994 0.9354848836859068 0.7962041385471821 0.897146575152874 0.9981158640002832 0.016791890352577665 0.016791890352577665 0.016791890352577665 0.9878111481666565 0.9878111481666565
26       0.6234031915664673 0.5461091116885655 0.7393395584076643 0.8924806298078269 1.0             1.0             0.5576696693897247 0.833419809218821 0.5576696693897247 0.8107575199286989 0.47258067317306995 0.9636780023574829 0.7575868060812354 0.08029383420944214 0.9990416996297427 0.006035506499494919 0.006035506499494919 0.006035506499494919 0.9947351217269897 0.9947351217269897
27       N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A            
28       0.7309948392212391 0.694619102889429 0.8590139001607895 0.926306403902444 0.06761168516599214 0.1120682805776596 0.8313873410224915 0.9328179482923851 0.783441960811615 0.9116672368410939 0.7934048175811768 0.9566559207936128 0.9681807160377502 0.18238264322280884 0.959664236754179 0.026246098392566374 0.06085200892064415 0.01400133815806313 0.9731827825307846 0.9220268130302429
29       0.6978639513254166 0.6211007806938141 0.7761986348778009 0.8438059572550073 1.0             1.0             0.5543344169855118 0.865348361717748 0.5543344169855118 0.815176657965387 0.5050299260765314 0.9858505924542745 0.7635537348687649 0.0008480548858642578 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
30       0.621057853102684 0.5708205448250131 0.7439949964173138 0.861298641918312 1.0             1.0             0.5910736471414566 0.8450405699248942 0.5910736471414566 0.829572155420687 0.4608309380710125 0.969391331076622 0.776978000998497 0.4622507691383362 0.9992039616918191 0.0018669660666830478 0.0018669660666830478 0.0018669660666830478 0.9819278717041016 0.9819278717041016
31       0.6478898972272873 0.5790631568515285 0.7587681692093611 0.8746623374763208 1.0             1.0             0.7113502621650696 0.8983635111456261 0.7113502621650696 0.8790737631506342 0.502253039740026 0.9485944012800852 0.8014972470700741 0.5200623273849487 0.9953740341588855 0.012764172303987959 0.012764172303987959 0.012764172303987959 0.8803828358650208 0.8803828358650208
32       0.7843760550022125 0.7187941446900368 0.8948961794376373 0.9471324196795827 0.05937533736228939 0.10760653018951416 0.6656402150789896 0.9106561576177592 0.6111905425786972 0.8318153008944313 0.5944552719593048 0.8863584324717522 0.8730941936373711 0.6571856141090393 0.9679629318416119 0.01580558374277623 0.027862570811290493 0.007921559463734637 0.9522760311762491 0.8862319588661194
33       0.6978639513254166 0.6203675066246528 0.7761986348778009 0.8447946451756466 1.0             1.0             0.5543344169855118 0.865348361717748 0.5543344169855118 0.815176657965387 0.5194035172462463 0.9903928687175115 0.760297916829586 0.0006757974624633789 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
34       N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A            
35       0.7829547300934792 0.7108378125060546 0.8512233421206474 0.9346138658323164 0.05399453510408814 0.06773000955581665 0.8188654482364655 0.948200378985887 0.7253592312335968 0.9714038271893592 0.7812011539936066 0.9806459819277128 0.9076992869377136 0.004518032073974609 0.9984240042977035 0.01765186069179824 0.06552913040898752 0.006155729003050063 0.9915424466133118 0.9891762137413025
36       0.5765541046857834 0.553893677997761 0.7762700989842415 0.802918809192815 1.0             1.0             0.5420812964439392 0.8060962045915785 0.5420812964439392 0.8162363585165178 0.5314334183931351 0.8567541688680649 0.7707125097513199 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
37       0.5861566886305809 0.5454130809291831 0.762065808288753 0.8808086589007729 1.0             1.0             0.6407515853643417 0.8513274464829651 0.6407515853643417 0.8558329320074729 0.49665955011732876 0.862816147506237 0.7747119572013617 0.9624106660485268 0.9981158640002832 0.016791890352577665 0.016791890352577665 0.016791890352577665 0.9878111481666565 0.9878111481666565
38       0.746205787573542 0.722130926418026 0.8569112867116928 0.9387357435597662 0.035805138674649295 0.06981506943702698 0.8179522412163871 0.9091883317047866 0.7202633917331696 0.8798189902074101 0.699284702539444 0.9624098283903939 0.9526123702526093 0.7676903307437897 0.008813798427581787 0.019248178727992806 0.07315025831558242 0.005259106406785166 0.9193852373531887 0.6613766551017761
39       0.5765541046857834 0.5538936783022319 0.7762700989842415 0.802918809192815 1.0             1.0             0.5439284294843674 0.8068783654956471 0.5439284294843674 0.8162363585165178 0.4963186241220683 0.8762971945106983 0.7666595298796892 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
40       0.5635894760489464 0.5360406320362996 0.7653782377019525 0.8753171778310397 1.0             1.0             0.7100509256124496 0.8734631725274061 0.7100509256124496 0.8568389798321057 0.5066137183457613 0.8473530992865562 0.7846222072839737 0.935566633939743 0.9953740341588855 0.012764172303987959 0.012764172303987959 0.012764172303987959 0.8803828358650208 0.8803828358650208
41       0.6239662617444992 0.5800181585917376 0.7762700989842415 0.8187228615457203 1.0             1.0             0.5527468398213387 0.8318177222314317 0.5527468398213387 0.8225423704070526 0.5091918194666505 0.9311627373099327 0.7584159625694156 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
42       0.5674754828214645 0.5349263206094124 0.7486681565642357 0.877974355208487 1.0             1.0             0.6239467561244965 0.8373477522593258 0.6239467561244965 0.8514876776347053 0.5008700920734555 0.805444930990537 0.7782969363033772 0.5017096102237701 0.9991647202987224 0.007169956290741949 0.007169956290741949 0.007169956290741949 0.9931861162185669 0.9931861162185669
43       0.6239662617444992 0.5800181578328821 0.7762700989842415 0.8187228615457203 1.0             1.0             0.5954178273677826 0.8478634531935749 0.5954178273677826 0.8239961180771611 0.5146105121821165 0.9117008298635483 0.7910562753677368 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
44       0.6486100777983665 0.5991945568440529 0.7852146662771702 0.9068159212668737 0.11882621049880981 0.2118304930627346 0.6095038242638111 0.8400569253905004 0.5809474065899849 0.8547528908020512 0.5395988263189793 0.8884626924991608 0.8061166740953922 0.0007710456848144531 0.0026113390922546387 7.895075021878109e-07 0.006369964364676593 5.263844815185908e-08 0.9138794541358948 0.8443102240562439
45       0.7735955516497294 0.7325912787475519 0.8691390976309776 0.9293523373142365 0.0758321010149442 0.14471009373664856 0.7120043138662974 0.891414678339352 0.5746901631355286 0.9004007482186109 0.7507840991020203 0.9657238672176998 0.9131894260644913 0.003999948501586914 0.9955106861889362 0.0009182791554331059 0.011142716502227708 0.00011519745349337187 0.9328382213910421 0.8559783697128296
46       0.6239662617444992 0.5800181586492266 0.7762700989842415 0.8187228615457203 1.0             1.0             0.5744573622941971 0.8399816111563807 0.5744573622941971 0.8225423704070526 0.5062151625752449 0.8355601454774538 0.7857621237635612 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
47       0.6239662617444992 0.5808446775294693 0.7762700989842415 0.819738276907966 1.0             1.0             0.5543344169855118 0.8324147048072448 0.5543344169855118 0.8239961180771611 0.5015341804828495 0.9024601578712463 0.7728026956319809 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
48       0.6239662617444992 0.5808446772941878 0.7762700989842415 0.819738276907966 1.0             1.0             0.5527468398213387 0.8318177222314317 0.5527468398213387 0.8225423704070526 0.5194533690810204 0.9056614637374878 0.7595648681744933 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
49       0.6239662617444992 0.5808446778333746 0.7762700915336609 0.819738276907966 1.0             1.0             0.5884764268994331 0.845253252426733 0.5884764268994331 0.8225423704070526 0.49988584173843265 0.8763712830841541 0.7950093224644661 0.000780940055847168 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
50       N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A            
51       0.569908082485199 0.5460843599198306 0.7670238316059113 0.8015953051989876 1.0             1.0             0.5435566790401936 0.8036874168515731 0.5435566790401936 0.8118422368679404 0.48897305969148874 0.8938313703984022 0.7682430036365986 0.0011038780212402344 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
52       0.5408058241009712 0.5122949245096029 0.7489914379548281 0.8806084305458419 1.0             1.0             0.6125933080911636 0.822105103371153 0.6125933080911636 0.8223176370228878 0.5135121652856469 0.9154156496127447 0.7898267731070518 0.9701230227947235 0.9977795872837305 0.023195968680622778 0.023195968680622778 0.023195968680622778 0.9939270615577698 0.9939270615577698
53       0.5408058241009712 0.51229492409348 0.7489914379548281 0.8806084305458419 1.0             1.0             0.6094753816723824 0.8206733697187669 0.6094753816723824 0.8394550965788399 0.49449794413521886 0.8132190927863121 0.7702139411121607 0.9701230227947235 0.9977795872837305 0.023195968680622778 0.023195968680622778 0.023195968680622778 0.9939270615577698 0.9939270615577698
54       0.5685949325561523 0.5439869157370536 0.7265001945197582 0.8630088465490829 1.0             1.0             0.511880942620337 0.7894229651304991 0.511880942620337 0.7977621393129498 0.486398390494287 0.9017889549334844 0.7506454745307565 0.11930710077285767 0.999771842485643 0.0023062364870212997 0.0023062364870212997 0.0023062364870212997 0.9924402236938477 0.9924402236938477
55       0.5780944228172302 0.5424152270524187 0.750025515910238 0.8676098706780161 1.0             1.0             0.6803288459777832 0.8651289572535745 0.6803288459777832 0.8250214047622237 0.4785591084510088 0.8678387571126223 0.771847041323781 0.5427941679954529 0.9834572337567806 0.02881654377328186 0.02881654377328186 0.02881654377328186 0.8632175922393799 0.8632175922393799
56       0.6115694940090179 0.5691644135461984 0.7670238316059113 0.815563169687672 1.0             1.0             0.5420812964439392 0.8221304062749848 0.5420812964439392 0.8108730817053202 0.5086753135547042 0.9267247803509235 0.7598291197791696 0.0006018877029418945 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
57       0.7053376374145349 0.6846057169376781 0.922899529337883 0.9288998776248523 0.05945665810419165 0.10652616620063782 0.7116702757775784 0.8318629901637926 0.575409360229969 0.9340396704837364 0.7471278011798859 0.958689800153176 0.9161504209041595 0.5082538425922394 0.9570370838046074 0.010127871356442959 0.04655302800236682 0.0030163865255445972 0.953457792599996 0.7915188074111938
58       0.6115694940090179 0.5691644130257534 0.7670238316059113 0.815563169687672 1.0             1.0             0.5551114454865456 0.8271917136607423 0.5551114454865456 0.8167866264034727 0.5192869622260332 0.8927934020757675 0.7792322337627411 0.0006018877029418945 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
59       0.6115694940090179 0.5684315983249404 0.7670238316059113 0.8161218178053732 1.0             1.0             0.5420812964439392 0.8221304062749848 0.5420812964439392 0.8103401903613303 0.45845480635762215 0.958066870768865 0.7391482889652252 0.0003254413604736328 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
60       0.6115694940090179 0.5684315984710302 0.7670238316059113 0.8161218178053732 1.0             1.0             0.5817875266075134 0.8375535173484163 0.5817875266075134 0.8138925338420027 0.5068101491779089 0.8965269923210144 0.7842196002602577 0.0003254413604736328 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
61       0.6115694940090179 0.568431598442497 0.7670238316059113 0.8161218178053732 1.0             1.0             0.5543344169855118 0.8268898920869163 0.5543344169855118 0.8215962004961731 0.5057686031796038 0.893450620273749 0.7680759970098734 0.0003254413604736328 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
62       0.5794345438480377 0.5438804604475282 0.7716674953699112 0.8891993261574165 1.0             1.0             0.6636873185634613 0.8585585037219525 0.6636873185634613 0.8558862309769275 0.5072937845252454 0.8864195756614208 0.8006902895867825 0.5229876041412354 0.9979778716806322 0.020374056308236424 0.020374056308236424 0.020374056308236424 0.9941127896308899 0.9941127896308899
63       0.6157541275024414 0.5761662060017612 0.7750666011124849 0.8178984393502108 1.0             1.0             0.5754338353872299 0.8368622036454241 0.5754338353872299 0.807387935888612 0.5025304683949798 0.8605490873257319 0.765547102317214 0.0007684230804443359 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
64       0.6157541275024414 0.5761662047934132 0.7750666104257107 0.8178984393502108 1.0             1.0             0.5527468398213387 0.8281448192398599 0.5527468398213387 0.807387935888612 0.48577177710831165 0.8410713573296865 0.7588713001459837 0.0007684230804443359 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
65       0.5667474269866943 0.5371861290617812 0.7645561182871461 0.8750344801594787 1.0             1.0             0.7160727679729462 0.8769877961757331 0.7160727679729462 0.8758608385652846 0.5086930766701698 0.869730735818545 0.7931189984083176 0.40922820568084717 0.9953740341588855 0.012764172303987959 0.012764172303987959 0.012764172303987959 0.8803828358650208 0.8803828358650208
66       N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A            
67       0.6157541275024414 0.5754372397091869 0.7750666104257107 0.8181633780467509 1.0             1.0             0.5435566790401936 0.824613537892116 0.5435566790401936 0.8021156908217497 0.4850146695971489 0.9604104682803154 0.7628808617591858 0.0007684230804443359 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
68       0.7645674099524816 0.695541787002117 0.869584746658802 0.9458705118251225 0.07622052542865276 0.07992114126682281 0.8036249826351801 0.917763588688054 0.7360522896051407 0.8755546999776944 0.7153725773096085 0.9076698447267214 0.9135851860046387 0.13732123374938965 0.9970250567421317 0.011537487744796559 0.032685489331259525 0.005850178910127044 0.8824899991353353 0.7471952438354492
69       0.6157541275024414 0.5749843529059451 0.7750666104257107 0.8181633780467509 1.0             1.0             0.5527468398213387 0.8281448192398599 0.5527468398213387 0.807387935888612 0.47301494516432285 0.9654400795698166 0.7535153492353857 0.0007131695747375488 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
70       0.6157540678977966 0.5749843076361609 0.7750666104257107 0.8181633581785359 1.0             1.0             0.5527468137443066 0.8281447825615007 0.5527468137443066 0.8073879246583929 0.5170190613716841 0.9287380129098892 0.766930591315031 0.0007131695747375488 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
71       0.6157541275024414 0.5749843516805924 0.7750666104257107 0.8181633780467509 1.0             1.0             0.5527468398213387 0.8281448192398599 0.5527468398213387 0.807387935888612 0.5039944034069777 0.944199874997139 0.7674050256609917 0.0007131695747375488 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
72       0.6160001456737518 0.5716578480570988 0.7678263336420059 0.8200298731446686 1.0             1.0             0.5527468398213387 0.8282548516444399 0.5527468398213387 0.813784197542565 0.4962176317349076 0.9758688434958458 0.7660502083599567 0.0008990764617919922 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
73       0.6160001456737518 0.5716578476239256 0.7678263336420059 0.8200298731446686 1.0             1.0             0.5527468398213387 0.8282548516444399 0.5527468398213387 0.813784197542565 0.48867372423410416 0.9444997012615204 0.768058879300952 0.0008990764617919922 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
74       0.6160001456737518 0.5716578486635415 0.7678263336420059 0.8200298731446686 1.0             1.0             0.5420812964439392 0.8241592845412082 0.5420812964439392 0.8060666451011391 0.4782703332602978 0.9598026672999064 0.752641380764544 0.0008990764617919922 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
75       0.589111328125  0.554698128681657 0.7575525366701186 0.8691964610543623 1.0             1.0             0.5930266305804253 0.8327792527506972 0.5930266305804253 0.828889413548632 0.5211378466337919 0.8403850321968397 0.7842479646205902 0.9179607927799225 0.9988419226137921 0.0010803315963846254 0.0010803315963846254 0.0010803315963846254 0.9740139842033386 0.9740139842033386
76       0.589111328125  0.5546981283026303 0.7575525366701186 0.8691964610543623 1.0             1.0             0.6015343219041824 0.8362749667394382 0.6015343219041824 0.8327510834945904 0.5140444338321686 0.8786287009716034 0.7824501767754555 0.9179607927799225 0.9988419226137921 0.0010803315963846254 0.0010803315963846254 0.0010803315963846254 0.9740139842033386 0.9740139842033386
77       0.7868269383907318 0.7269641779481418 0.8331063389778137 0.9379157653969267 0.0645511723481692 0.11969581246376038 0.7055687196552753 0.9338258739628342 0.6686336398124695 0.9212786156191206 0.6717981398105621 0.9698641250530878 0.9020975828170776 0.9191815629601479 0.9858139548450708 0.012830228867321646 0.05497096218705268 0.005571358240502342 0.9886054843664169 0.970455527305603
78       0.6096323058009148 0.572082230657716 0.7777226623147726 0.8813312574674419 1.0             1.0             0.7996968030929565 0.9218081028826921 0.7996968030929565 0.9011431946770139 0.5335763841867447 0.920721560716629 0.8376860171556473 0.1189529299736023 0.9887748165056109 0.03791357105915216 0.03791357105915216 0.03791357105915216 0.90348219871521 0.90348219871521
79       0.679525151848793 0.625583853531954 0.809002235531807 0.9130860420474852 1.0             1.0             0.7830201983451843 0.9304634310127939 0.7830201983451843 0.9105390293440525 0.7639071345329285 0.9939849972724915 0.9404437690973282 0.9107433781027794 0.999136190104764 0.003768673198689645 0.003768673198689645 0.003768673198689645 0.9241833686828613 0.9241833686828613
